2024/01/21-05:46:27.539163,1705783587.539056313,106,2,0,2,20,0,0,1,0,1,0
2024/01/21-05:46:27.553581,1705783587.553503889,78,1,0,1,20,0,0,1,0,2,0
2024/01/21-05:46:27.567764,1705783587.567663859,100,1,0,2,20,0,0,2,0,1,0
2024/01/21-05:46:27.581930,1705783587.581837029,93,1,0,2,19,0,0,1,0,1,0
2024/01/21-05:46:27.596075,1705783587.596012644,62,2,0,1,20,0,0,2,0,2,0
2024/01/21-05:46:27.610523,1705783587.610395896,127,2,0,1,20,0,0,1,0,1,0
2024/01/21-05:46:27.625127,1705783587.625027016,100,1,0,2,20,0,0,2,0,1,0
2024/01/21-05:46:27.639429,1705783587.639272192,157,2,0,1,20,0,0,1,0,2,0
2024/01/21-05:46:27.653849,1705783587.653735413,114,1,0,1,21,0,0,1,0,1,0
2024/01/21-05:46:27.668077,1705783587.667933167,143,1,0,2,19,0,0,2,0,1,0
2024/01/21-05:46:27.682519,1705783587.682398833,121,1,0,2,21,0,0,1,0,2,0
2024/01/21-05:46:27.696662,1705783587.696602733,59,2,0,1,19,0,0,2,0,1,0
2024/01/21-05:46:27.710811,1705783587.710744265,66,1,0,2,20,0,0,1,0,1,0
2024/01/21-05:46:27.725195,1705783587.725121441,74,1,0,1,20,0,0,0,0,2,0
2024/01/21-05:46:27.739380,1705783587.739263392,117,2,0,2,20,0,0,1,0,1,0
2024/01/21-05:46:27.753815,1705783587.753680797,134,1,0,2,20,0,0,1,0,1,0
2024/01/21-05:46:27.768002,1705783587.767897409,104,1,0,1,20,0,0,0,0,2,0
2024/01/21-05:46:27.782427,1705783587.782329410,97,2,0,1,20,0,0,1,0,1,0
2024/01/21-05:46:27.796587,1705783587.796498460,89,1,0,2,19,0,0,1,0,1,0
2024/01/21-05:46:27.810810,1705783587.810671630,139,1,0,1,20,0,0,0,0,2,0
2024/01/21-05:46:27.825268,1705783587.825123536,144,2,0,2,21,0,0,0,0,1,0
2024/01/21-05:46:27.839497,1705783587.839351532,145,2,0,1,19,0,0,0,0,2,0
2024/01/21-05:46:27.854130,1705783587.854003045,127,1,0,2,21,0,0,0,0,1,0
2024/01/21-05:46:27.868348,1705783587.868213720,134,1,0,1,20,0,0,0,0,2,0
2024/01/21-05:46:27.882788,1705783587.882663671,124,2,0,1,20,0,0,0,0,1,0
2024/01/21-05:46:27.896971,1705783587.896860587,111,1,0,2,20,0,0,0,0,1,0
2024/01/21-05:46:27.911200,1705783587.911056944,143,1,0,2,19,0,0,1,0,2,0
2024/01/21-05:46:27.925624,1705783587.925517302,106,2,0,1,21,0,0,0,0,1,0
2024/01/21-05:46:27.939837,1705783587.939709468,127,1,0,2,19,0,0,0,0,1,0
2024/01/21-05:46:27.954271,1705783587.954155648,115,1,0,1,21,0,0,0,0,2,0
2024/01/21-05:46:27.968499,1705783587.968354869,144,2,0,2,20,0,0,0,0,1,0
2024/01/21-05:46:27.983153,1705783587.983024331,128,1,0,2,20,0,0,0,0,1,0
2024/01/21-05:46:27.997336,1705783587.997224041,112,1,0,1,20,0,0,0,0,2,0
2024/01/21-05:46:28.11558,1705783588.011407198,150,2,0,1,19,0,0,1,0,1,0
2024/01/21-05:46:28.26140,1705783588.026028540,111,1,0,2,21,0,0,0,0,1,0
2024/01/21-05:46:28.40297,1705783588.040223430,73,2,0,1,20,0,0,0,0,2,0
2024/01/21-05:46:28.54752,1705783588.054622327,130,1,0,1,20,0,0,0,0,1,0
2024/01/21-05:46:28.69200,1705783588.069062361,138,2,0,2,20,0,0,0,0,2,0
2024/01/21-05:46:28.83421,1705783588.083293360,127,1,0,2,20,0,0,0,0,1,0
2024/01/21-05:46:28.97851,1705783588.097724314,126,1,0,1,20,0,0,0,0,2,0
2024/01/21-05:46:28.112048,1705783588.111933941,114,2,0,1,20,0,0,1,0,1,0
2024/01/21-05:46:28.126247,1705783588.126140286,107,1,0,2,19,0,0,0,0,1,0
2024/01/21-05:46:28.140480,1705783588.140330986,149,2,0,1,20,0,0,0,0,2,0
2024/01/21-05:46:28.154900,1705783588.154784778,115,1,0,2,21,0,0,0,0,1,0
2024/01/21-05:46:28.169326,1705783588.169214894,111,1,0,2,20,0,0,0,0,1,0
2024/01/21-05:46:28.183537,1705783588.183410274,127,1,0,1,20,0,0,0,0,2,0
2024/01/21-05:46:28.198160,1705783588.198017857,142,2,0,2,20,0,0,0,0,1,0
2024/01/21-05:46:28.212313,1705783588.212243128,69,1,0,2,20,0,0,1,0,1,0
2024/01/21-05:46:28.226538,1705783588.226395975,142,1,0,1,19,0,0,0,0,1,0
2024/01/21-05:46:28.241190,1705783588.241054123,136,2,0,1,21,0,0,0,0,2,0
2024/01/21-05:46:28.255388,1705783588.255274156,114,1,0,2,20,0,0,0,0,1,0
2024/01/21-05:46:28.269530,1705783588.269459618,71,1,0,2,18,0,0,0,0,2,0
2024/01/21-05:46:28.283733,1705783588.283613512,119,2,0,2,20,0,0,0,0,1,0
2024/01/21-05:46:28.298174,1705783588.298036435,138,1,0,1,20,0,0,0,0,1,0
2024/01/21-05:46:28.312317,1705783588.312257935,60,1,0,2,19,0,0,1,0,2,0
2024/01/21-05:46:28.326812,1705783588.326673384,139,2,0,1,20,0,0,1,0,1,0
2024/01/21-05:46:28.341203,1705783588.341123894,79,1,0,2,20,0,0,0,0,1,0
2024/01/21-05:46:28.355372,1705783588.355275274,97,2,0,2,20,0,0,0,0,2,0
2024/01/21-05:46:28.369811,1705783588.369678920,132,1,0,1,20,0,0,0,0,1,0
2024/01/21-05:46:28.383954,1705783588.383894204,60,1,0,2,20,0,0,0,0,1,0
2024/01/21-05:46:28.398393,1705783588.398270403,123,1,0,1,20,0,0,0,0,1,0
2024/01/21-05:46:28.412595,1705783588.412477236,118,2,0,2,20,0,0,0,0,2,0
2024/01/21-05:46:28.426795,1705783588.426680159,115,1,0,1,20,0,0,0,0,1,0
2024/01/21-05:46:28.440980,1705783588.440878472,102,1,0,2,19,0,0,0,0,2,0
2024/01/21-05:46:28.455355,1705783588.455276950,78,2,0,1,21,0,0,0,0,1,0
2024/01/21-05:46:28.469578,1705783588.469438736,139,1,0,2,19,0,0,0,0,1,0
2024/01/21-05:46:28.483763,1705783588.483662541,101,1,0,2,20,0,0,0,0,2,0
2024/01/21-05:46:28.498193,1705783588.498077571,115,2,0,1,20,0,0,0,0,1,0
2024/01/21-05:46:28.512418,1705783588.512276792,141,1,0,1,20,0,0,0,0,1,0
2024/01/21-05:46:28.526610,1705783588.526490260,120,1,0,2,20,0,0,0,0,2,0
2024/01/21-05:46:28.540839,1705783588.540693672,145,2,0,1,20,0,0,0,0,1,0
2024/01/21-05:46:28.555258,1705783588.555162131,96,2,0,2,20,0,0,0,0,2,0
2024/01/21-05:46:28.569713,1705783588.569568571,145,0,0,1,20,0,0,0,0,1,0
2024/01/21-05:46:28.583856,1705783588.583796217,60,2,0,2,20,0,0,0,0,1,0
2024/01/21-05:46:28.598317,1705783588.598171857,145,0,0,2,20,0,0,0,0,1,0
2024/01/21-05:46:28.612460,1705783588.612399992,60,2,0,2,20,0,0,0,0,1,0
2024/01/21-05:46:28.626602,1705783588.626541943,61,1,0,1,19,0,0,0,0,1,0
2024/01/21-05:46:28.641210,1705783588.641067183,143,2,0,1,21,0,0,0,0,2,0
2024/01/21-05:46:28.655386,1705783588.655271153,114,1,0,2,19,0,0,0,0,2,0
2024/01/21-05:46:28.669821,1705783588.669693167,128,2,0,1,21,0,0,0,0,1,0
2024/01/21-05:46:28.684039,1705783588.683904191,135,1,0,2,19,0,0,0,0,1,0
2024/01/21-05:46:28.698483,1705783588.698366504,117,1,0,1,21,0,0,0,0,2,0
2024/01/21-05:46:28.712653,1705783588.712567611,85,2,0,2,19,0,0,0,0,1,0
2024/01/21-05:46:28.726800,1705783588.726727162,72,1,0,1,20,0,0,0,0,1,0
2024/01/21-05:46:28.741007,1705783588.740883780,123,1,0,2,20,0,0,0,0,2,0
2024/01/21-05:46:28.755173,1705783588.755048988,124,2,0,1,19,0,0,0,0,1,0
2024/01/21-05:46:28.769369,1705783588.769257148,112,1,0,2,20,0,0,0,0,1,0
2024/01/21-05:46:28.783512,1705783588.783452598,59,1,0,2,20,0,0,0,0,2,0
2024/01/21-05:46:28.797903,1705783588.797798485,105,2,0,1,20,0,0,0,0,1,0
2024/01/21-05:46:28.812055,1705783588.811986811,68,1,0,1,20,0,0,0,0,1,0
2024/01/21-05:46:28.826523,1705783588.826379562,144,1,0,2,20,0,0,0,0,1,0
2024/01/21-05:46:28.840730,1705783588.840606649,124,2,0,2,20,0,0,2,0,2,0
2024/01/21-05:46:28.854941,1705783588.854813972,127,1,0,1,19,0,0,0,0,1,0
2024/01/21-05:46:28.869396,1705783588.869255961,140,1,0,2,21,0,0,0,0,1,0
2024/01/21-05:46:28.883626,1705783588.883479696,146,2,0,1,20,0,0,0,0,2,0
2024/01/21-05:46:28.898153,1705783588.898046631,106,1,0,2,20,0,0,0,0,1,0
2024/01/21-05:46:28.912301,1705783588.912235446,65,1,0,1,20,0,0,0,0,2,0
2024/01/21-05:46:28.926830,1705783588.926700552,129,1,0,2,20,0,0,0,0,0,0
2024/01/21-05:46:28.941018,1705783588.940914440,104,2,0,1,20,0,0,0,0,2,0
