2024/01/21-06:02:22.519405,1705784542.519334703,70,2,0,2,21,0,0,1,0,1,0
2024/01/21-06:02:22.535453,1705784542.535316622,137,2,0,2,23,0,0,2,0,2,0
2024/01/21-06:02:22.551447,1705784542.551327456,120,1,0,1,22,0,0,1,0,1,0
2024/01/21-06:02:22.567450,1705784542.567329280,121,2,0,2,22,0,0,2,0,2,0
2024/01/21-06:02:22.583423,1705784542.583324470,98,1,0,1,23,0,0,1,0,2,0
2024/01/21-06:02:22.599441,1705784542.599328180,113,2,0,2,22,0,0,2,0,1,0
2024/01/21-06:02:22.615436,1705784542.615313382,123,2,0,2,22,0,0,1,0,2,0
2024/01/21-06:02:22.631403,1705784542.631330361,72,1,0,1,23,0,0,2,0,1,0
2024/01/21-06:02:22.647500,1705784542.647344967,155,2,0,2,22,0,0,2,0,2,0
2024/01/21-06:02:22.663502,1705784542.663382200,120,1,0,1,22,0,0,1,0,2,0
2024/01/21-06:02:22.679415,1705784542.679339117,76,2,0,2,23,0,0,1,0,1,0
2024/01/21-06:02:22.695491,1705784542.695353233,138,2,0,1,22,0,0,2,0,2,0
2024/01/21-06:02:22.711412,1705784542.711342206,70,2,0,2,22,0,0,0,0,1,0
2024/01/21-06:02:22.727364,1705784542.727287320,77,1,0,1,22,0,0,0,0,2,0
2024/01/21-06:02:22.743514,1705784542.743368065,146,2,0,2,23,0,0,0,0,2,0
2024/01/21-06:02:22.759527,1705784542.759397336,130,1,0,2,22,0,0,0,0,1,0
2024/01/21-06:02:22.775524,1705784542.775411453,113,2,0,1,23,0,0,1,0,2,0
2024/01/21-06:02:22.791517,1705784542.791407131,110,2,0,2,22,0,0,0,0,1,0
2024/01/21-06:02:22.807510,1705784542.807400365,110,1,0,2,22,0,0,0,0,2,0
2024/01/21-06:02:22.823518,1705784542.823383821,134,1,0,1,22,0,0,0,0,1,0
2024/01/21-06:02:22.839513,1705784542.839402547,111,2,0,2,23,0,0,1,0,2,0
2024/01/21-06:02:22.855442,1705784542.855357018,85,1,0,2,22,0,0,0,0,1,0
2024/01/21-06:02:22.871449,1705784542.871351370,98,2,0,2,22,0,0,0,0,2,0
2024/01/21-06:02:22.887436,1705784542.887365905,71,1,0,1,23,0,0,1,0,1,0
2024/01/21-06:02:22.903450,1705784542.903340701,110,2,0,2,22,0,0,0,0,2,0
2024/01/21-06:02:22.919448,1705784542.919351046,97,2,0,1,22,0,0,0,0,1,0
2024/01/21-06:02:22.935482,1705784542.935334851,147,1,0,2,23,0,0,0,0,2,0
2024/01/21-06:02:22.951471,1705784542.951366986,104,1,0,2,22,0,0,0,0,1,0
2024/01/21-06:02:22.967426,1705784542.967337591,89,2,0,2,22,0,0,0,0,2,0
2024/01/21-06:02:22.983492,1705784542.983345492,147,2,0,1,23,0,0,0,0,1,0
2024/01/21-06:02:22.999445,1705784542.999335932,109,1,0,2,22,0,0,0,0,2,0
2024/01/21-06:02:23.15439,1705784543.015347255,92,1,0,2,22,0,0,0,0,1,0
2024/01/21-06:02:23.31438,1705784543.031312133,126,2,0,1,22,0,0,0,0,2,0
2024/01/21-06:02:23.47413,1705784543.047346154,67,1,0,2,22,1,0,0,0,1,0
2024/01/21-06:02:23.63473,1705784543.063343229,130,2,0,2,22,0,0,0,0,2,0
2024/01/21-06:02:23.79469,1705784543.079364469,104,1,0,2,23,0,0,0,0,1,0
2024/01/21-06:02:23.95531,1705784543.095391716,140,2,0,1,22,0,0,0,0,2,0
2024/01/21-06:02:23.111522,1705784543.111417775,104,1,0,2,22,0,0,1,0,1,0
2024/01/21-06:02:23.127502,1705784543.127364215,138,2,0,2,23,0,0,0,0,2,0
2024/01/21-06:02:23.143447,1705784543.143375887,71,1,0,1,22,0,0,0,0,1,0
2024/01/21-06:02:23.159450,1705784543.159329451,120,2,0,2,22,0,0,0,0,2,0
2024/01/21-06:02:23.175473,1705784543.175393224,80,2,0,2,23,0,0,0,0,1,0
2024/01/21-06:02:23.191469,1705784543.191363829,105,1,0,2,22,0,0,0,0,2,0
2024/01/21-06:02:23.207511,1705784543.207360904,150,1,0,1,22,0,0,0,0,1,0
2024/01/21-06:02:23.223465,1705784543.223396252,69,2,0,2,23,0,0,0,0,2,0
2024/01/21-06:02:23.239417,1705784543.239342273,74,1,0,2,22,0,0,0,0,1,0
2024/01/21-06:02:23.255398,1705784543.255290669,107,1,0,2,22,0,0,0,0,1,0
2024/01/21-06:02:23.271344,1705784543.271277757,66,2,0,1,22,0,0,0,0,2,0
2024/01/21-06:02:23.287479,1705784543.287355778,123,2,0,2,23,0,0,0,0,1,0
2024/01/21-06:02:23.303504,1705784543.303385050,119,1,0,2,22,0,0,0,0,2,0
2024/01/21-06:02:23.319458,1705784543.319388760,69,1,0,2,23,0,0,0,0,1,0
2024/01/21-06:02:23.335495,1705784543.335366349,129,2,0,1,22,0,0,0,0,2,0
2024/01/21-06:02:23.351485,1705784543.351370548,114,1,0,2,22,0,0,1,0,1,0
2024/01/21-06:02:23.367471,1705784543.367365807,105,2,0,2,23,0,0,0,0,2,0
2024/01/21-06:02:23.383500,1705784543.383358063,141,1,0,1,22,0,0,0,0,1,0
2024/01/21-06:02:23.399454,1705784543.399384053,69,2,0,2,22,0,0,0,0,1,0
2024/01/21-06:02:23.415506,1705784543.415382943,123,1,0,2,23,0,0,0,0,2,0
2024/01/21-06:02:23.431502,1705784543.431397549,105,2,0,2,22,0,0,0,0,1,0
2024/01/21-06:02:23.447488,1705784543.447377094,111,1,0,2,22,0,0,0,0,2,0
2024/01/21-06:02:23.463476,1705784543.463370467,106,2,0,2,22,0,0,0,0,1,0
2024/01/21-06:02:23.479506,1705784543.479368450,138,2,0,1,22,0,0,0,0,2,0
2024/01/21-06:02:23.495507,1705784543.495391087,116,1,0,2,23,0,0,1,0,1,0
2024/01/21-06:02:23.511469,1705784543.511394797,74,1,0,2,22,0,0,0,0,2,0
2024/01/21-06:02:23.527465,1705784543.527392780,72,2,0,1,22,0,0,0,0,1,0
2024/01/21-06:02:23.543510,1705784543.543363874,146,2,0,2,23,0,0,0,0,2,0
2024/01/21-06:02:23.559526,1705784543.559400689,125,1,0,2,22,0,0,0,0,2,0
2024/01/21-06:02:23.575518,1705784543.575412919,106,2,0,1,22,0,0,0,0,1,0
2024/01/21-06:02:23.591517,1705784543.591404756,113,1,0,2,23,0,0,0,0,2,0
2024/01/21-06:02:23.607466,1705784543.607402320,64,2,0,2,22,0,0,0,0,1,0
2024/01/21-06:02:23.623470,1705784543.623349738,120,1,0,1,22,0,0,0,0,2,0
2024/01/21-06:02:23.639506,1705784543.639361480,144,1,0,2,23,0,0,0,0,1,0
2024/01/21-06:02:23.655514,1705784543.655381742,132,2,0,2,22,0,0,1,0,1,0
2024/01/21-06:02:23.671481,1705784543.671386849,95,2,0,2,22,0,0,0,0,2,0
2024/01/21-06:02:23.687436,1705784543.687371143,65,1,0,1,23,0,0,0,0,2,0
2024/01/21-06:02:23.703475,1705784543.703362142,113,2,0,2,22,0,0,0,0,1,0
2024/01/21-06:02:23.719513,1705784543.719407966,105,1,0,1,23,0,0,0,0,2,0
2024/01/21-06:02:23.735474,1705784543.735399733,74,2,0,2,22,0,0,0,0,1,0
2024/01/21-06:02:23.751513,1705784543.751382630,130,2,0,2,22,0,0,0,0,2,0
2024/01/21-06:02:23.767495,1705784543.767388715,106,1,0,1,22,0,0,0,0,2,0
2024/01/21-06:02:23.783487,1705784543.783377758,109,2,0,2,23,0,0,0,0,1,0
2024/01/21-06:02:23.799496,1705784543.799373856,122,1,0,1,22,0,0,0,0,2,0
2024/01/21-06:02:23.815522,1705784543.815384201,138,2,0,2,23,0,0,0,0,1,0
2024/01/21-06:02:23.831473,1705784543.831406837,66,2,0,2,22,0,0,0,0,2,0
2024/01/21-06:02:23.847447,1705784543.847376465,70,1,0,1,22,0,0,0,0,2,0
2024/01/21-06:02:23.863458,1705784543.863332822,125,2,0,2,22,0,0,1,0,1,0
2024/01/21-06:02:23.879435,1705784543.879343726,92,1,0,1,23,0,0,0,0,2,0
