2024/01/21-05:54:37.335228,1705784077.335120142,108,1,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:37.350980,1705784077.350842811,137,1,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:37.366812,1705784077.366713054,99,2,0,2,22,0,0,0,0,1,0
2024/01/21-05:54:37.382490,1705784077.382421056,69,1,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:37.398253,1705784077.398127661,125,2,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:37.414008,1705784077.413873517,135,1,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:37.429789,1705784077.429660021,129,2,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:37.445307,1705784077.445174073,133,1,0,2,21,0,0,0,0,2,0
2024/01/21-05:54:37.461056,1705784077.460932710,123,2,0,2,22,0,0,1,0,1,0
2024/01/21-05:54:37.476814,1705784077.476697912,116,1,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:37.492310,1705784077.492200162,110,2,0,2,22,0,0,0,0,1,0
2024/01/21-05:54:37.507839,1705784077.507695218,143,1,0,1,22,0,0,0,0,2,0
2024/01/21-05:54:37.523459,1705784077.523302439,156,2,0,2,22,0,0,0,0,1,0
2024/01/21-05:54:37.538943,1705784077.538843031,100,1,0,2,20,0,0,0,0,1,0
2024/01/21-05:54:37.554797,1705784077.554697141,100,2,0,1,23,0,0,0,0,2,0
2024/01/21-05:54:37.570513,1705784077.570413175,100,1,0,2,21,0,0,0,0,2,0
2024/01/21-05:54:37.586290,1705784077.586151069,139,1,0,2,23,0,0,0,0,1,0
2024/01/21-05:54:37.602064,1705784077.601920043,144,2,0,2,22,0,0,0,0,1,0
2024/01/21-05:54:37.617822,1705784077.617680146,142,2,0,1,22,0,0,0,0,2,0
2024/01/21-05:54:37.633538,1705784077.633414618,123,1,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:37.649029,1705784077.648922525,107,2,0,1,21,0,0,0,0,1,0
2024/01/21-05:54:37.664519,1705784077.664415695,103,1,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:37.679986,1705784077.679903208,83,2,0,2,21,0,0,0,0,1,0
2024/01/21-05:54:37.695515,1705784077.695373191,142,2,0,1,22,0,0,0,0,2,0
2024/01/21-05:54:37.711267,1705784077.711148380,119,1,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:37.727010,1705784077.726895214,115,1,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:37.742472,1705784077.742403121,69,2,0,2,21,0,0,0,0,1,0
2024/01/21-05:54:37.757959,1705784077.757857529,102,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:37.773738,1705784077.773674763,63,1,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:37.789441,1705784077.789341139,100,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:37.805202,1705784077.805066183,135,1,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:37.820969,1705784077.820835226,133,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:37.836861,1705784077.836737666,123,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:37.852374,1705784077.852246970,127,1,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:37.867860,1705784077.867760045,100,2,0,2,21,0,0,0,0,2,0
2024/01/21-05:54:37.883435,1705784077.883326548,109,1,0,2,22,0,0,0,0,1,0
2024/01/21-05:54:37.899180,1705784077.899070099,110,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:37.914709,1705784077.914564736,144,1,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:37.930441,1705784077.930336573,105,1,0,2,22,0,0,0,0,1,0
2024/01/21-05:54:37.946172,1705784077.946072093,100,2,0,2,22,0,0,0,0,2,0
