2024/01/04-05:07:44.198029,1704312464.197928155,101,0,0,1,15,0,0,1,0,0,0
2024/01/04-05:07:44.208227,1704312464.208132874,95,0,0,1,15,0,0,1,0,0,0
2024/01/04-05:07:44.218434,1704312464.218308678,125,0,0,1,15,0,0,1,0,0,0
2024/01/04-05:07:44.228650,1704312464.228514305,136,0,0,1,15,0,0,1,0,0,0
2024/01/04-05:07:44.238823,1704312464.238730408,93,0,0,1,16,0,0,1,0,0,0
2024/01/04-05:07:44.249043,1704312464.248903838,140,0,0,1,15,0,0,1,0,0,0
2024/01/04-05:07:44.259395,1704312464.259293007,102,0,0,1,15,0,0,1,0,0,0
2024/01/04-05:07:44.269571,1704312464.269475517,96,0,0,1,16,0,0,1,0,0,0
2024/01/04-05:07:44.279764,1704312464.279650902,114,0,0,1,15,0,0,1,0,0,0
2024/01/04-05:07:44.289959,1704312464.289847100,112,0,0,1,15,0,0,1,0,0,0
2024/01/04-05:07:44.300163,1704312464.300040365,123,0,0,1,15,0,0,1,0,0,0
2024/01/04-05:07:44.310351,1704312464.310245014,106,0,0,1,16,0,0,1,0,0,0
