2023/12/31-05:46:09.215403,1703969169.215285378,117,0,0,0,1,15,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.225601,1703969169.225487652,113,0,0,0,1,15,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.235812,1703969169.235686225,126,0,0,0,1,16,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.246014,1703969169.245896531,118,0,0,0,1,15,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.256249,1703969169.256094615,155,0,0,0,1,15,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.266459,1703969169.266333835,125,0,0,0,1,16,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.276639,1703969169.276539951,99,0,0,0,1,15,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.286864,1703969169.286722460,141,0,0,0,1,15,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.297008,1703969169.296946944,61,0,0,0,1,15,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.307376,1703969169.307308247,68,0,0,0,1,16,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.317604,1703969169.317460934,143,0,0,0,1,15,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.327835,1703969169.327687792,147,0,0,0,1,15,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.338024,1703969169.337919469,104,0,0,0,1,16,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.348259,1703969169.348108544,151,0,0,0,1,15,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.358442,1703969169.358346856,96,0,0,0,1,15,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.368631,1703969169.368526432,105,0,0,0,1,16,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.378794,1703969169.378716484,78,0,0,0,1,15,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.388947,1703969169.388879089,68,0,0,0,1,15,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.399110,1703969169.399031706,78,0,0,0,1,15,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.409255,1703969169.409192913,62,0,0,0,1,15,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.419477,1703969169.419342248,134,0,0,0,1,16,0,0,0,0,0,0,11340940
2023/12/31-05:46:09.429681,1703969169.429564008,117,0,0,0,1,15,0,0,0,0,0,0,11341048
2023/12/31-05:46:09.439907,1703969169.439765793,141,0,0,0,1,15,0,0,0,0,0,0,11341048
2023/12/31-05:46:09.450109,1703969169.449993141,116,0,0,0,1,16,0,0,0,0,0,0,11341048
2023/12/31-05:46:09.460281,1703969169.460192621,88,0,0,0,1,15,0,0,0,0,0,0,11341048
2023/12/31-05:46:09.470429,1703969169.470364724,65,0,0,0,1,15,0,0,0,0,0,0,11341048
2023/12/31-05:46:09.480663,1703969169.480514059,149,0,0,0,1,15,0,0,0,0,0,0,11341048
2023/12/31-05:46:09.490875,1703969169.490750416,125,0,0,0,1,16,0,0,0,0,0,0,11341048
2023/12/31-05:46:09.501106,1703969169.500961281,145,0,0,0,1,15,0,0,0,0,0,0,11341048
2023/12/31-05:46:09.511395,1703969169.511278583,117,0,0,0,2,15,0,0,0,0,0,0,11341300
2023/12/31-05:46:09.521589,1703969169.521481836,107,0,0,0,0,16,0,0,0,0,0,0,11341300
2023/12/31-05:46:09.531826,1703969169.531671888,154,0,0,0,2,15,0,0,0,0,0,0,11340980
2023/12/31-05:46:09.542031,1703969169.541914879,116,0,0,0,0,15,0,0,0,0,0,0,11340980
2023/12/31-05:46:09.552242,1703969169.552117224,125,0,0,0,2,15,0,0,0,0,0,0,11340980
2023/12/31-05:46:09.562448,1703969169.562328507,120,0,0,0,0,16,0,0,0,0,0,0,11340980
2023/12/31-05:46:09.572676,1703969169.572531760,144,0,0,0,2,15,0,0,0,0,0,0,11340980
2023/12/31-05:46:09.582886,1703969169.582762459,124,0,0,0,0,15,0,0,0,0,0,0,11340980
2023/12/31-05:46:09.593086,1703969169.592973813,113,0,0,0,2,16,0,0,0,0,0,0,11340980
2023/12/31-05:46:09.603406,1703969169.603296284,110,0,0,0,1,15,0,0,0,0,0,0,11340980
2023/12/31-05:46:09.613581,1703969169.613491016,90,0,0,0,1,15,0,0,0,0,0,0,11340980
2023/12/31-05:46:09.623722,1703969169.623666890,55,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.633927,1703969169.633806307,121,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.644135,1703969169.644012911,122,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.654336,1703969169.654220424,115,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.664541,1703969169.664420812,121,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.674743,1703969169.674626928,116,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.684950,1703969169.684827386,122,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.695157,1703969169.695033921,123,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.705360,1703969169.705242900,117,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.715562,1703969169.715447130,115,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.725773,1703969169.725647100,126,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.735960,1703969169.735857406,103,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.746178,1703969169.746044594,133,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.756376,1703969169.756262583,114,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.766575,1703969169.766461575,114,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.776803,1703969169.776660077,143,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.787028,1703969169.786887076,140,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.797227,1703969169.797112537,115,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.807452,1703969169.807311040,141,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.817652,1703969169.817538038,114,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.827872,1703969169.827736960,135,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.838084,1703969169.837956834,127,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.848309,1703969169.848168188,141,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.858528,1703969169.858394628,133,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.868735,1703969169.868613524,122,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.879224,1703969169.879065690,158,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.889683,1703969169.889542441,140,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.899883,1703969169.899769788,113,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.910090,1703969169.909970177,120,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.920287,1703969169.920175385,112,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.930487,1703969169.930375773,112,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.940637,1703969169.940573857,63,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.950842,1703969169.950721795,120,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.961034,1703969169.960926933,107,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.971257,1703969169.971118870,139,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.981434,1703969169.981344332,89,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:09.991664,1703969169.991517343,147,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.1873,1703969170.001759427,114,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.12090,1703969170.011957441,132,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.22288,1703969170.022177315,111,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.32488,1703969170.032373513,115,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.42650,1703969170.042573902,76,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.52877,1703969170.052734620,143,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.63054,1703969170.062961968,92,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.73276,1703969170.073138820,137,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.83473,1703969170.083361418,111,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.93672,1703969170.093558594,113,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.103872,1703969170.103758494,113,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.114074,1703969170.113956577,117,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.124269,1703969170.124160807,108,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.134464,1703969170.134354142,110,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.144662,1703969170.144549432,113,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.154857,1703969170.154747935,109,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.165073,1703969170.164940711,132,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.175268,1703969170.175158211,110,0,0,0,2,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.185458,1703969170.185354479,103,0,0,0,0,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.195663,1703969170.195542575,120,0,0,0,2,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.205858,1703969170.205749599,108,0,0,0,0,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.216052,1703969170.215942444,110,0,0,0,2,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.226255,1703969170.226136687,118,0,0,0,0,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.236450,1703969170.236342383,107,0,0,0,2,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.246644,1703969170.246534321,110,0,0,0,0,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.256870,1703969170.256728075,142,0,0,0,2,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.267078,1703969170.266957867,120,0,0,0,0,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.277277,1703969170.277163493,113,0,0,0,2,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.287500,1703969170.287360599,140,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.297714,1703969170.297583267,131,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.307915,1703969170.307799859,115,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.318112,1703969170.318002553,110,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.328330,1703969170.328196865,133,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.338530,1703969170.338414365,115,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.348742,1703969170.348613845,128,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.358942,1703969170.358829878,112,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.369152,1703969170.369027403,125,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.379364,1703969170.379236452,128,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.389573,1703969170.389451089,122,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.399784,1703969170.399657134,127,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.409990,1703969170.409868977,121,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.420194,1703969170.420077397,116,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.430388,1703969170.430281138,106,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.440596,1703969170.440472098,124,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.450816,1703969170.450679122,137,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.461025,1703969170.460900393,125,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.471248,1703969170.471107975,141,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.481448,1703969170.481333437,114,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.491671,1703969170.491530543,140,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.501876,1703969170.501764106,112,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.512076,1703969170.511960723,116,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.522274,1703969170.522161670,112,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.532477,1703969170.532360173,117,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.542689,1703969170.542560632,128,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.552910,1703969170.552774360,135,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.563100,1703969170.562996539,103,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.573323,1703969170.573182750,141,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.583522,1703969170.583408770,113,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.593727,1703969170.593607762,119,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.603933,1703969170.603815274,117,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.614133,1703969170.614019015,114,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.624333,1703969170.624217518,115,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.634520,1703969170.634417069,103,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.644732,1703969170.644606143,126,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.654939,1703969170.654817916,122,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.665134,1703969170.665026406,108,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.675345,1703969170.675218763,126,0,0,0,2,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.685547,1703969170.685430047,117,0,0,0,0,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.695693,1703969170.695631413,62,0,0,0,2,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.705923,1703969170.705776976,146,0,0,0,0,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.716126,1703969170.716008165,118,0,0,0,2,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.726320,1703969170.726210928,109,0,0,0,0,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.736522,1703969170.736404821,117,0,0,0,2,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.746727,1703969170.746607096,120,0,0,0,0,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.756913,1703969170.756812234,100,0,1,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.767158,1703969170.766996140,162,0,0,0,1,15,0,0,1,0,0,0,11341232
2023/12/31-05:46:10.777338,1703969170.777243392,95,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.787543,1703969170.787423526,119,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.797753,1703969170.797628245,125,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.807950,1703969170.807840507,109,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.818142,1703969170.818035657,106,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.828360,1703969170.828226198,133,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.838557,1703969170.838447399,110,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.848777,1703969170.848641712,135,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.858965,1703969170.858862913,102,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.869171,1703969170.869049194,122,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.879385,1703969170.879256217,128,0,0,0,2,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.889579,1703969170.889473717,105,0,0,0,0,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.899787,1703969170.899663769,123,0,0,0,2,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.909981,1703969170.909871701,109,0,0,0,0,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.920197,1703969170.920065105,132,0,0,0,2,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.930397,1703969170.930282535,115,0,0,0,0,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.940619,1703969170.940482016,137,0,0,0,2,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.950818,1703969170.950703706,114,0,0,0,0,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.961024,1703969170.960903256,121,0,0,0,2,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.971228,1703969170.971109372,119,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.981421,1703969170.981312624,108,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:10.991625,1703969170.991505959,119,0,0,0,0,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.1824,1703969171.001719128,105,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.12033,1703969171.011908202,124,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.22232,1703969171.022116204,115,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.32454,1703969171.032314776,140,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.42650,1703969171.042539330,110,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.52851,1703969171.052734131,117,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.63056,1703969171.062936825,119,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.73209,1703969171.073138680,71,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.83445,1703969171.083294719,150,0,0,0,2,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.93643,1703969171.093530168,113,0,0,0,0,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.103871,1703969171.103729160,142,0,0,0,2,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.114035,1703969171.113956088,78,0,0,0,0,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.124271,1703969171.124118134,152,0,0,0,2,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.134465,1703969171.134355958,109,0,0,0,0,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.144665,1703969171.144549851,115,0,0,0,2,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.154858,1703969171.154751148,107,0,0,0,0,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.165064,1703969171.164943574,120,0,0,0,2,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.175266,1703969171.175147804,119,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.185465,1703969171.185350986,114,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.195659,1703969171.195548651,111,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.205868,1703969171.205744291,124,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.216077,1703969171.215953758,123,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.226269,1703969171.226163646,105,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.236487,1703969171.236351742,135,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.246691,1703969171.246571616,119,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.256885,1703969171.256776265,109,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.267121,1703969171.266969181,152,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.277300,1703969171.277205049,95,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.287504,1703969171.287383717,121,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.297701,1703969171.297589832,111,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.307886,1703969171.307785123,101,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.318090,1703969171.317971822,118,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.328303,1703969171.328173608,129,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.338505,1703969171.338389222,115,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.348728,1703969171.348587305,141,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.358916,1703969171.358811859,104,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.369128,1703969171.369000864,127,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.379337,1703969171.379214592,122,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.389524,1703969171.389422104,102,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.399763,1703969171.399608804,155,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.409954,1703969171.409848024,106,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.420184,1703969171.420038496,146,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.430372,1703969171.430269824,103,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.440576,1703969171.440454498,121,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.450779,1703969171.450660195,119,0,1,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.460985,1703969171.460861631,123,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.471356,1703969171.471288654,67,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.481492,1703969171.481437500,55,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.491695,1703969171.491576498,118,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.501900,1703969171.501788690,111,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.512104,1703969171.511984818,119,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.522294,1703969171.522188070,106,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.532502,1703969171.532376726,125,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.542700,1703969171.542586613,114,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.552905,1703969171.552784696,121,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.563145,1703969171.562992209,153,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.573294,1703969171.573228147,66,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.583497,1703969171.583378878,118,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.593684,1703969171.593580245,104,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.603895,1703969171.603767014,128,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.614087,1703969171.613980672,106,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.624302,1703969171.624168769,133,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.634496,1703969171.634385291,111,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.644693,1703969171.644581489,112,0,0,0,1,16,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.654894,1703969171.654777198,117,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.665084,1703969171.664977587,106,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.675293,1703969171.675167569,125,0,0,0,1,15,0,0,0,0,0,0,11341232
2023/12/31-05:46:11.685488,1703969171.685378504,110,0,0,0,1,16,0,0,0,0,0,0,11341232
