2024/01/05-01:06:21.55565,1704384381.055493733,71,0,0,4,25,0,0,0,0,0,0
2024/01/05-01:06:21.72278,1704384381.072167849,110,0,0,1,25,0,0,0,0,0,0
2024/01/05-01:06:21.88966,1704384381.088859007,107,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.105627,1704384381.105546812,80,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.122310,1704384381.122200116,110,0,0,1,25,0,0,0,0,0,0
2024/01/05-01:06:21.138998,1704384381.138892181,105,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.155678,1704384381.155579498,99,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.172338,1704384381.172259341,79,0,0,1,25,0,0,0,0,0,0
2024/01/05-01:06:21.189027,1704384381.188921096,106,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.205719,1704384381.205608482,111,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.222393,1704384381.222301106,92,0,0,1,25,0,0,0,0,0,0
2024/01/05-01:06:21.239246,1704384381.238973267,273,0,0,2,25,0,0,1,0,0,0
2024/01/05-01:06:21.255971,1704384381.255833301,138,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.272611,1704384381.272550929,60,0,0,1,25,0,0,0,0,0,0
2024/01/05-01:06:21.289296,1704384381.289192429,104,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.306007,1704384381.305875555,132,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.322712,1704384381.322589411,123,0,0,1,25,0,0,0,0,0,0
2024/01/05-01:06:21.339404,1704384381.339293769,110,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.356062,1704384381.355985415,77,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.372744,1704384381.372645773,98,0,0,1,25,0,0,0,0,0,0
2024/01/05-01:06:21.389384,1704384381.389325547,58,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.406064,1704384381.405966069,98,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.422787,1704384381.422645424,142,0,0,1,25,0,0,0,0,0,0
2024/01/05-01:06:21.439508,1704384381.439368220,140,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.456158,1704384381.456090596,67,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.472851,1704384381.472738732,113,0,0,1,25,0,0,0,0,0,0
2024/01/05-01:06:21.489560,1704384381.489433102,127,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.506223,1704384381.506142279,81,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.522920,1704384381.522804522,116,0,0,1,25,0,0,0,0,0,0
2024/01/05-01:06:21.539589,1704384381.539503712,85,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.556273,1704384381.556171752,101,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.572995,1704384381.572855227,140,0,0,1,25,0,0,0,0,0,0
2024/01/05-01:06:21.589713,1704384381.589576696,136,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.606419,1704384381.606293834,125,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.623255,1704384381.623001475,253,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.639957,1704384381.639842232,115,0,0,1,25,0,0,0,0,0,0
2024/01/05-01:06:21.656625,1704384381.656539466,85,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.673265,1704384381.673206040,59,0,0,1,25,0,0,0,0,0,0
2024/01/05-01:06:21.689923,1704384381.689846143,77,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.706646,1704384381.706504546,141,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.723391,1704384381.723254370,136,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.740097,1704384381.739972486,125,0,0,1,25,0,0,0,0,0,0
2024/01/05-01:06:21.756815,1704384381.756678311,137,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.773524,1704384381.773396846,127,0,0,1,25,0,0,0,0,0,0
2024/01/05-01:06:21.790241,1704384381.790105045,136,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.806922,1704384381.806823161,98,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.823561,1704384381.823503005,58,0,0,2,25,0,0,0,0,0,0
2024/01/05-01:06:21.840257,1704384381.840143458,113,0,0,1,25,0,0,0,0,0,0
